season,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2021,Austrian Grand Prix,mazepin,haas,9,20,19,19,0.0,69,,,49,19,,+2 Laps
2021,Austrian Grand Prix,ocon,alpine,31,17,20,R,0.0,0,,,,,,Collision
2021,British Grand Prix,hamilton,mercedes,44,2,1,1,25.0,52,1:58:23.284,7103284,45,2,,Finished
2021,British Grand Prix,leclerc,ferrari,16,4,2,2,18.0,52,+3.871,7107155,45,5,,Finished
2021,British Grand Prix,bottas,mercedes,77,3,3,3,15.0,52,+11.125,7114409,45,4,,Finished
2021,British Grand Prix,norris,mclaren,4,5,4,4,12.0,52,+28.573,7131857,44,9,,Finished
2021,British Grand Prix,ricciardo,mclaren,3,6,5,5,10.0,52,+42.624,7145908,51,8,,Finished
2021,British Grand Prix,sainz,ferrari,55,10,6,6,8.0,52,+43.454,7146738,51,7,,Finished
2021,British Grand Prix,alonso,alpine,14,7,7,7,6.0,52,+1:12.093,7175377,48,10,,Finished
2021,British Grand Prix,stroll,aston_martin,18,14,8,8,4.0,52,+1:14.289,7177573,48,12,,Finished
2021,British Grand Prix,ocon,alpine,31,9,9,9,2.0,52,+1:16.162,7179446,48,14,,Finished
2021,British Grand Prix,tsunoda,alphatauri,22,16,10,10,1.0,52,+1:22.065,7185349,51,6,,Finished
2021,British Grand Prix,gasly,alphatauri,10,11,11,11,0.0,52,+1:25.327,7188611,52,3,,Finished
2021,British Grand Prix,russell,williams,63,12,12,12,0.0,51,,,49,13,,+1 Lap
2021,British Grand Prix,giovinazzi,alfa,99,15,13,13,0.0,51,,,49,15,,+1 Lap
2021,British Grand Prix,latifi,williams,6,17,14,14,0.0,51,,,51,16,,+1 Lap
2021,British Grand Prix,raikkonen,alfa,7,13,15,15,0.0,51,,,48,11,,+1 Lap
2021,British Grand Prix,perez,red_bull,11,0,16,16,0.0,51,,,50,1,,+1 Lap
2021,British Grand Prix,mazepin,haas,9,19,17,17,0.0,51,,,51,18,,+1 Lap
2021,British Grand Prix,mick_schumacher,haas,47,18,18,18,0.0,51,,,50,17,,+1 Lap
2021,British Grand Prix,vettel,aston_martin,5,8,19,R,0.0,40,,,35,19,,Retired
2021,British Grand Prix,max_verstappen,red_bull,33,1,20,R,0.0,0,,,,,,Collision
2021,Hungarian Grand Prix,ocon,alpine,31,8,1,1,25.0,70,2:04:43.199,7483199,54,5,,Finished
2021,Hungarian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,70,+2.736,7485935,49,2,,Finished
2021,Hungarian Grand Prix,sainz,ferrari,55,15,3,3,15.0,70,+15.018,7498217,54,6,,Finished
2021,Hungarian Grand Prix,alonso,alpine,14,9,4,4,12.0,70,+15.651,7498850,41,3,,Finished
2021,Hungarian Grand Prix,gasly,alphatauri,10,5,5,5,11.0,70,+1:03.614,7546813,70,1,,Finished
2021,Hungarian Grand Prix,tsunoda,alphatauri,22,16,6,6,8.0,70,+1:15.803,7559002,43,10,,Finished
2021,Hungarian Grand Prix,latifi,williams,6,18,7,7,6.0,70,+1:17.910,7561109,62,14,,Finished
2021,Hungarian Grand Prix,russell,williams,63,17,8,8,4.0,70,+1:19.094,7562293,62,9,,Finished
2021,Hungarian Grand Prix,max_verstappen,red_bull,33,3,9,9,2.0,70,+1:20.244,7563443,43,4,,Finished
2021,Hungarian Grand Prix,raikkonen,alfa,7,13,10,10,1.0,69,,,58,8,,+1 Lap
2021,Hungarian Grand Prix,ricciardo,mclaren,3,11,11,11,0.0,69,,,58,13,,+1 Lap
2021,Hungarian Grand Prix,mick_schumacher,haas,47,20,12,12,0.0,69,,,44,11,,+1 Lap
2021,Hungarian Grand Prix,giovinazzi,alfa,99,0,13,13,0.0,69,,,44,12,,+1 Lap
2021,Hungarian Grand Prix,mazepin,haas,9,19,14,R,0.0,3,,,,,,Collision
2021,Hungarian Grand Prix,norris,mclaren,4,6,15,R,0.0,2,,,,,,Collision
2021,Hungarian Grand Prix,bottas,mercedes,77,2,16,R,0.0,0,,,,,,Collision
2021,Hungarian Grand Prix,perez,red_bull,11,4,17,R,0.0,0,,,,,,Collision
2021,Hungarian Grand Prix,leclerc,ferrari,16,7,18,R,0.0,0,,,,,,Collision
2021,Hungarian Grand Prix,stroll,aston_martin,18,12,19,R,0.0,0,,,,,,Collision
2021,Hungarian Grand Prix,vettel,aston_martin,5,10,20,D,0.0,70,,,60,7,,Disqualified
2021,Belgian Grand Prix,max_verstappen,red_bull,33,1,1,1,12.5,1,3:27.071,207071,,,,Finished
2021,Belgian Grand Prix,russell,williams,63,2,2,2,9.0,1,+1.995,209066,,,,Finished
2021,Belgian Grand Prix,hamilton,mercedes,44,3,3,3,7.5,1,+2.601,209672,,,,Finished
2021,Belgian Grand Prix,ricciardo,mclaren,3,4,4,4,6.0,1,+4.496,211567,,,,Finished
2021,Belgian Grand Prix,vettel,aston_martin,5,5,5,5,5.0,1,+7.479,214550,,,,Finished
2021,Belgian Grand Prix,gasly,alphatauri,10,6,6,6,4.0,1,+10.177,217248,,,,Finished
2021,Belgian Grand Prix,ocon,alpine,31,8,7,7,3.0,1,+11.579,218650,,,,Finished
2021,Belgian Grand Prix,leclerc,ferrari,16,9,8,8,2.0,1,+12.608,219679,,,,Finished
2021,Belgian Grand Prix,latifi,williams,6,10,9,9,1.0,1,+15.485,222556,,,,Finished
2021,Belgian Grand Prix,sainz,ferrari,55,11,10,10,0.5,1,+16.166,223237,,,,Finished
2021,Belgian Grand Prix,alonso,alpine,14,12,11,11,0.0,1,+20.590,227661,,,,Finished
2021,Belgian Grand Prix,bottas,mercedes,77,13,12,12,0.0,1,+22.414,229485,,,,Finished
2021,Belgian Grand Prix,giovinazzi,alfa,99,14,13,13,0.0,1,+24.163,231234,,,,Finished
2021,Belgian Grand Prix,norris,mclaren,4,15,14,14,0.0,1,+27.110,234181,,,,Finished
2021,Belgian Grand Prix,tsunoda,alphatauri,22,16,15,15,0.0,1,+28.329,235400,,,,Finished
2021,Belgian Grand Prix,mick_schumacher,haas,47,17,16,16,0.0,1,+29.507,236578,,,,Finished
2021,Belgian Grand Prix,mazepin,haas,9,18,17,17,0.0,1,+31.993,239064,,,,Finished
2021,Belgian Grand Prix,raikkonen,alfa,7,0,18,18,0.0,1,+36.054,243125,,,,Finished
2021,Belgian Grand Prix,perez,red_bull,11,0,19,19,0.0,1,+38.205,245276,,,,Finished
2021,Belgian Grand Prix,stroll,aston_martin,18,19,20,20,0.0,1,+44.108,251179,,,,Finished
2021,Dutch Grand Prix,max_verstappen,red_bull,33,1,1,1,25.0,72,1:30:05.395,5405395,60,3,,Finished
2021,Dutch Grand Prix,hamilton,mercedes,44,2,2,2,19.0,72,+20.932,5426327,72,1,,Finished
2021,Dutch Grand Prix,bottas,mercedes,77,3,3,3,15.0,72,+56.460,5461855,69,2,,Finished
2021,Dutch Grand Prix,gasly,alphatauri,10,4,4,4,12.0,71,,,57,10,,+1 Lap
2021,Dutch Grand Prix,leclerc,ferrari,16,5,5,5,10.0,71,,,58,9,,+1 Lap
2021,Dutch Grand Prix,alonso,alpine,14,9,6,6,8.0,71,,,60,7,,+1 Lap
2021,Dutch Grand Prix,sainz,ferrari,55,6,7,7,6.0,71,,,45,13,,+1 Lap
2021,Dutch Grand Prix,perez,red_bull,11,0,8,8,4.0,71,,,59,4,,+1 Lap
2021,Dutch Grand Prix,ocon,alpine,31,8,9,9,2.0,71,,,54,8,,+1 Lap
2021,Dutch Grand Prix,norris,mclaren,4,13,10,10,1.0,71,,,48,6,,+1 Lap
2021,Dutch Grand Prix,ricciardo,mclaren,3,10,11,11,0.0,71,,,59,11,,+1 Lap
2021,Dutch Grand Prix,stroll,aston_martin,18,12,12,12,0.0,70,,,57,15,,+2 Laps
2021,Dutch Grand Prix,vettel,aston_martin,5,15,13,13,0.0,70,,,63,5,,+2 Laps
2021,Dutch Grand Prix,giovinazzi,alfa,99,7,14,14,0.0,70,,,66,12,,+2 Laps
2021,Dutch Grand Prix,kubica,alfa,88,16,15,15,0.0,70,,,44,14,,+2 Laps
2021,Dutch Grand Prix,latifi,williams,6,0,16,16,0.0,70,,,25,18,,+2 Laps
2021,Dutch Grand Prix,russell,williams,63,11,17,17,0.0,69,,,57,16,,Gearbox
2021,Dutch Grand Prix,mick_schumacher,haas,47,17,18,18,0.0,69,,,36,19,,+3 Laps
2021,Dutch Grand Prix,tsunoda,alphatauri,22,14,19,R,0.0,48,,,44,17,,Power Unit
2021,Dutch Grand Prix,mazepin,haas,9,18,20,R,0.0,41,,,35,20,,Hydraulics
2021,Italian Grand Prix,ricciardo,mclaren,3,2,1,1,26.0,53,1:21:54.365,4914365,53,1,,Finished
2021,Italian Grand Prix,norris,mclaren,4,3,2,2,18.0,53,+1.747,4916112,53,3,,Finished
2021,Italian Grand Prix,bottas,mercedes,77,19,3,3,15.0,53,+4.921,4919286,34,2,,Finished
2021,Italian Grand Prix,leclerc,ferrari,16,5,4,4,12.0,53,+7.309,4921674,53,6,,Finished
2021,Italian Grand Prix,perez,red_bull,11,8,5,5,10.0,53,+8.723,4923088,53,4,,Finished
2021,Italian Grand Prix,sainz,ferrari,55,6,6,6,8.0,53,+10.535,4924900,53,8,,Finished
2021,Italian Grand Prix,stroll,aston_martin,18,9,7,7,6.0,53,+15.804,4930169,52,13,,Finished
2021,Italian Grand Prix,alonso,alpine,14,10,8,8,4.0,53,+17.201,4931566,52,7,,Finished
2021,Italian Grand Prix,russell,williams,63,14,9,9,2.0,53,+19.742,4934107,53,11,,Finished
2021,Italian Grand Prix,ocon,alpine,31,12,10,10,1.0,53,+20.868,4935233,53,9,,Finished
2021,Italian Grand Prix,latifi,williams,6,13,11,11,0.0,53,+23.743,4938108,50,16,,Finished
2021,Italian Grand Prix,vettel,aston_martin,5,11,12,12,0.0,53,+24.621,4938986,50,15,,Finished
2021,Italian Grand Prix,giovinazzi,alfa,99,7,13,13,0.0,53,+27.216,4941581,50,10,,Finished
2021,Italian Grand Prix,kubica,alfa,88,17,14,14,0.0,53,+29.769,4944134,53,12,,Finished
2021,Italian Grand Prix,mick_schumacher,haas,47,18,15,15,0.0,53,+51.088,4965453,52,17,,Finished
2021,Italian Grand Prix,mazepin,haas,9,16,16,R,0.0,41,,,41,18,,Power Unit
2021,Italian Grand Prix,hamilton,mercedes,44,4,17,R,0.0,25,,,3,14,,Collision
2021,Italian Grand Prix,max_verstappen,red_bull,33,1,18,R,0.0,25,,,25,5,,Collision
2021,Italian Grand Prix,gasly,alphatauri,10,0,19,R,0.0,3,,,2,19,,Suspension
2021,Italian Grand Prix,tsunoda,alphatauri,22,0,20,W,0.0,0,,,,,,Brakes
2021,Russian Grand Prix,hamilton,mercedes,44,4,1,1,25.0,53,1:30:41.001,5441001,43,2,,Finished
2021,Russian Grand Prix,max_verstappen,red_bull,33,20,2,2,18.0,53,+53.271,5494272,28,5,,Finished
2021,Russian Grand Prix,sainz,ferrari,55,2,3,3,15.0,53,+1:02.475,5503476,40,12,,Finished
2021,Russian Grand Prix,ricciardo,mclaren,3,5,4,4,12.0,53,+1:05.607,5506608,24,9,,Finished
2021,Russian Grand Prix,bottas,mercedes,77,16,5,5,10.0,53,+1:07.533,5508534,31,3,,Finished
2021,Russian Grand Prix,alonso,alpine,14,6,6,6,8.0,53,+1:21.321,5522322,44,6,,Finished
2021,Russian Grand Prix,norris,mclaren,4,1,7,7,7.0,53,+1:27.224,5528225,39,1,,Finished
2021,Russian Grand Prix,raikkonen,alfa,7,13,8,8,4.0,53,+1:28.955,5529956,34,16,,Finished
2021,Russian Grand Prix,perez,red_bull,11,8,9,9,2.0,53,+1:30.076,5531077,45,10,,Finished
2021,Russian Grand Prix,russell,williams,63,3,10,10,1.0,53,+1:40.551,5541552,40,18,,Finished
2021,Russian Grand Prix,stroll,aston_martin,18,7,11,11,0.0,53,+1:46.198,5547199,35,17,,Finished
2021,Russian Grand Prix,vettel,aston_martin,5,10,12,12,0.0,52,,,44,11,,+1 Lap
2021,Russian Grand Prix,gasly,alphatauri,10,11,13,13,0.0,52,,,35,4,,+1 Lap
2021,Russian Grand Prix,ocon,alpine,31,9,14,14,0.0,52,,,34,19,,+1 Lap
2021,Russian Grand Prix,leclerc,ferrari,16,19,15,15,0.0,52,,,45,7,,+1 Lap
2021,Russian Grand Prix,giovinazzi,alfa,99,17,16,16,0.0,52,,,39,8,,+1 Lap
2021,Russian Grand Prix,tsunoda,alphatauri,22,12,17,17,0.0,52,,,42,13,,+1 Lap
2021,Russian Grand Prix,mazepin,haas,9,15,18,18,0.0,51,,,24,20,,+2 Laps
2021,Russian Grand Prix,latifi,williams,6,18,19,19,0.0,47,,,42,14,,Accident
2021,Russian Grand Prix,mick_schumacher,haas,47,14,20,R,0.0,32,,,22,15,,Oil leak
2021,Turkish Grand Prix,bottas,mercedes,77,1,1,1,26.0,58,1:31:04.103,5464103,58,1,,Finished
2021,Turkish Grand Prix,max_verstappen,red_bull,33,2,2,2,18.0,58,+14.584,5478687,53,9,,Finished
2021,Turkish Grand Prix,perez,red_bull,11,6,3,3,15.0,58,+33.471,5497574,53,4,,Finished
2021,Turkish Grand Prix,leclerc,ferrari,16,3,4,4,12.0,58,+37.814,5501917,57,8,,Finished
2021,Turkish Grand Prix,hamilton,mercedes,44,11,5,5,10.0,58,+41.812,5505915,52,10,,Finished
2021,Turkish Grand Prix,gasly,alphatauri,10,4,6,6,8.0,58,+44.292,5508395,50,11,,Finished
2021,Turkish Grand Prix,norris,mclaren,4,7,7,7,6.0,58,+47.213,5511316,50,3,,Finished
2021,Turkish Grand Prix,sainz,ferrari,55,19,8,8,4.0,58,+51.526,5515629,49,2,,Finished
2021,Turkish Grand Prix,stroll,aston_martin,18,8,9,9,2.0,58,+1:22.018,5546121,58,6,,Finished
2021,Turkish Grand Prix,ocon,alpine,31,12,10,10,1.0,57,,,24,19,,+1 Lap
2021,Turkish Grand Prix,giovinazzi,alfa,99,16,11,11,0.0,57,,,57,13,,+1 Lap
2021,Turkish Grand Prix,raikkonen,alfa,7,17,12,12,0.0,57,,,50,5,,+1 Lap
2021,Turkish Grand Prix,ricciardo,mclaren,3,20,13,13,0.0,57,,,34,15,,+1 Lap
2021,Turkish Grand Prix,tsunoda,alphatauri,22,9,14,14,0.0,57,,,54,12,,+1 Lap
2021,Turkish Grand Prix,russell,williams,63,13,15,15,0.0,57,,,53,16,,+1 Lap
2021,Turkish Grand Prix,alonso,alpine,14,5,16,16,0.0,57,,,55,14,,+1 Lap
2021,Turkish Grand Prix,latifi,williams,6,15,17,17,0.0,57,,,48,17,,+1 Lap
2021,Turkish Grand Prix,vettel,aston_martin,5,10,18,18,0.0,57,,,54,7,,+1 Lap
2021,Turkish Grand Prix,mick_schumacher,haas,47,14,19,19,0.0,56,,,52,18,,+2 Laps
2021,Turkish Grand Prix,mazepin,haas,9,18,20,20,0.0,56,,,52,20,,+2 Laps
2021,United States Grand Prix,max_verstappen,red_bull,33,1,1,1,25.0,56,1:34:36.552,5676552,52,2,,Finished
2021,United States Grand Prix,hamilton,mercedes,44,2,2,2,19.0,56,+1.333,5677885,41,1,,Finished
2021,United States Grand Prix,perez,red_bull,11,3,3,3,15.0,56,+42.223,5718775,32,4,,Finished
2021,United States Grand Prix,leclerc,ferrari,16,4,4,4,12.0,56,+52.246,5728798,41,3,,Finished
2021,United States Grand Prix,ricciardo,mclaren,3,6,5,5,10.0,56,+1:16.854,5753406,43,8,,Finished
2021,United States Grand Prix,bottas,mercedes,77,9,6,6,8.0,56,+1:20.128,5756680,41,6,,Finished
2021,United States Grand Prix,sainz,ferrari,55,5,7,7,6.0,56,+1:23.545,5760097,40,9,,Finished
2021,United States Grand Prix,norris,mclaren,4,7,8,8,4.0,56,+1:24.395,5760947,41,7,,Finished
2021,United States Grand Prix,tsunoda,alphatauri,22,10,9,9,2.0,55,,,47,13,,+1 Lap
2021,United States Grand Prix,vettel,aston_martin,5,18,10,10,1.0,55,,,40,10,,+1 Lap
2021,United States Grand Prix,giovinazzi,alfa,99,12,11,11,0.0,55,,,44,12,,+1 Lap
2021,United States Grand Prix,stroll,aston_martin,18,13,12,12,0.0,55,,,36,14,,+1 Lap
2021,United States Grand Prix,raikkonen,alfa,7,15,13,13,0.0,55,,,43,15,,+1 Lap
2021,United States Grand Prix,russell,williams,63,20,14,14,0.0,55,,,36,11,,+1 Lap
2021,United States Grand Prix,latifi,williams,6,14,15,15,0.0,55,,,46,17,,+1 Lap
2021,United States Grand Prix,mick_schumacher,haas,47,16,16,16,0.0,54,,,36,16,,+2 Laps
2021,United States Grand Prix,mazepin,haas,9,17,17,17,0.0,54,,,42,20,,+2 Laps
2021,United States Grand Prix,alonso,alpine,14,19,18,R,0.0,49,,,46,5,,Rear wing
2021,United States Grand Prix,ocon,alpine,31,11,19,R,0.0,40,,,28,19,,Mechanical
2021,United States Grand Prix,gasly,alphatauri,10,8,20,R,0.0,14,,,12,18,,Suspension
2021,Mexico City Grand Prix,max_verstappen,red_bull,33,3,1,1,25.0,71,1:38:39.086,5919086,52,2,,Finished
2021,Mexico City Grand Prix,hamilton,mercedes,44,2,2,2,18.0,71,+16.555,5935641,66,4,,Finished
2021,Mexico City Grand Prix,perez,red_bull,11,4,3,3,15.0,71,+17.752,5936838,49,3,,Finished
2021,Mexico City Grand Prix,gasly,alphatauri,10,5,4,4,12.0,71,+1:03.845,5982931,66,7,,Finished
2021,Mexico City Grand Prix,leclerc,ferrari,16,8,5,5,10.0,71,+1:21.037,6000123,63,9,,Finished
2021,Mexico City Grand Prix,sainz,ferrari,55,6,6,6,8.0,70,,,63,5,,+1 Lap
2021,Mexico City Grand Prix,vettel,aston_martin,5,9,7,7,6.0,70,,,70,6,,+1 Lap
2021,Mexico City Grand Prix,raikkonen,alfa,7,10,8,8,4.0,70,,,63,11,,+1 Lap
2021,Mexico City Grand Prix,alonso,alpine,14,12,9,9,2.0,70,,,54,10,,+1 Lap
2021,Mexico City Grand Prix,norris,mclaren,4,18,10,10,1.0,70,,,67,8,,+1 Lap
2021,Mexico City Grand Prix,giovinazzi,alfa,99,11,11,11,0.0,70,,,68,16,,+1 Lap
2021,Mexico City Grand Prix,ricciardo,mclaren,3,7,12,12,0.0,70,,,40,13,,+1 Lap
2021,Mexico City Grand Prix,ocon,alpine,31,19,13,13,0.0,70,,,67,14,,+1 Lap
2021,Mexico City Grand Prix,stroll,aston_martin,18,20,14,14,0.0,69,,,61,12,,+2 Laps
2021,Mexico City Grand Prix,bottas,mercedes,77,1,15,15,0.0,69,,,69,1,,+2 Laps
2021,Mexico City Grand Prix,russell,williams,63,16,16,16,0.0,69,,,61,18,,+2 Laps
2021,Mexico City Grand Prix,latifi,williams,6,13,17,17,0.0,69,,,66,17,,+2 Laps
2021,Mexico City Grand Prix,mazepin,haas,9,15,18,18,0.0,68,,,61,15,,+3 Laps
2021,Mexico City Grand Prix,mick_schumacher,haas,47,14,19,R,0.0,0,,,,,,Collision
2021,Mexico City Grand Prix,tsunoda,alphatauri,22,17,20,R,0.0,0,,,,,,Collision
2021,São Paulo Grand Prix,hamilton,mercedes,44,10,1,1,25.0,71,1:32:22.851,5542851,46,2,,Finished
2021,São Paulo Grand Prix,max_verstappen,red_bull,33,2,2,2,18.0,71,+10.496,5553347,47,3,,Finished
2021,São Paulo Grand Prix,bottas,mercedes,77,1,3,3,15.0,71,+13.576,5556427,49,4,,Finished
2021,São Paulo Grand Prix,perez,red_bull,11,4,4,4,13.0,71,+39.940,5582791,71,1,,Finished
2021,São Paulo Grand Prix,leclerc,ferrari,16,6,5,5,10.0,71,+49.517,5592368,61,7,,Finished
2021,São Paulo Grand Prix,sainz,ferrari,55,3,6,6,8.0,71,+51.820,5594671,63,6,,Finished
2021,São Paulo Grand Prix,gasly,alphatauri,10,7,7,7,6.0,70,,,53,8,,+1 Lap
2021,São Paulo Grand Prix,ocon,alpine,31,8,8,8,4.0,70,,,48,16,,+1 Lap
2021,São Paulo Grand Prix,alonso,alpine,14,12,9,9,2.0,70,,,37,12,,+1 Lap
2021,São Paulo Grand Prix,norris,mclaren,4,5,10,10,1.0,70,,,53,10,,+1 Lap
2021,São Paulo Grand Prix,vettel,aston_martin,5,9,11,11,0.0,70,,,69,9,,+1 Lap
2021,São Paulo Grand Prix,raikkonen,alfa,7,0,12,12,0.0,70,,,54,5,,+1 Lap
2021,São Paulo Grand Prix,russell,williams,63,17,13,13,0.0,70,,,45,15,,+1 Lap
2021,São Paulo Grand Prix,giovinazzi,alfa,99,13,14,14,0.0,70,,,44,14,,+1 Lap
2021,São Paulo Grand Prix,tsunoda,alphatauri,22,15,15,15,0.0,70,,,62,13,,+1 Lap
2021,São Paulo Grand Prix,latifi,williams,6,16,16,16,0.0,70,,,57,18,,+1 Lap
2021,São Paulo Grand Prix,mazepin,haas,9,19,17,17,0.0,69,,,36,19,,+2 Laps
2021,São Paulo Grand Prix,mick_schumacher,haas,47,18,18,18,0.0,69,,,66,11,,+2 Laps
2021,São Paulo Grand Prix,ricciardo,mclaren,3,11,19,R,0.0,49,,,40,17,,Power loss
2021,São Paulo Grand Prix,stroll,aston_martin,18,14,20,R,0.0,47,,,25,20,,Collision damage
2021,Qatar Grand Prix,hamilton,mercedes,44,1,1,1,25.0,57,1:24:28.471,5068471,50,2,,Finished
2021,Qatar Grand Prix,max_verstappen,red_bull,33,7,2,2,19.0,57,+25.743,5094214,57,1,,Finished
2021,Qatar Grand Prix,alonso,alpine,14,3,3,3,15.0,57,+59.457,5127928,48,10,,Finished
2021,Qatar Grand Prix,perez,red_bull,11,11,4,4,12.0,57,+1:02.306,5130777,49,3,,Finished
2021,Qatar Grand Prix,ocon,alpine,31,9,5,5,10.0,57,+1:20.570,5149041,46,13,,Finished
2021,Qatar Grand Prix,stroll,aston_martin,18,12,6,6,8.0,57,+1:21.274,5149745,44,17,,Finished
2021,Qatar Grand Prix,sainz,ferrari,55,5,7,7,6.0,57,+1:21.911,5150382,46,9,,Finished
2021,Qatar Grand Prix,leclerc,ferrari,16,13,8,8,4.0,57,+1:23.126,5151597,46,8,,Finished
2021,Qatar Grand Prix,norris,mclaren,4,4,9,9,2.0,56,,,51,4,,+1 Lap
2021,Qatar Grand Prix,vettel,aston_martin,5,10,10,10,1.0,56,,,53,7,,+1 Lap
2021,Qatar Grand Prix,gasly,alphatauri,10,2,11,11,0.0,56,,,46,11,,+1 Lap
2021,Qatar Grand Prix,ricciardo,mclaren,3,14,12,12,0.0,56,,,50,14,,+1 Lap
2021,Qatar Grand Prix,tsunoda,alphatauri,22,8,13,13,0.0,56,,,50,12,,+1 Lap
2021,Qatar Grand Prix,raikkonen,alfa,7,16,14,14,0.0,56,,,53,6,,+1 Lap
2021,Qatar Grand Prix,giovinazzi,alfa,99,18,15,15,0.0,56,,,40,18,,+1 Lap
2021,Qatar Grand Prix,mick_schumacher,haas,47,19,16,16,0.0,56,,,46,19,,+1 Lap
2021,Qatar Grand Prix,russell,williams,63,15,17,17,0.0,55,,,55,5,,+2 Laps
2021,Qatar Grand Prix,mazepin,haas,9,20,18,18,0.0,55,,,55,16,,+2 Laps
2021,Qatar Grand Prix,latifi,williams,6,17,19,R,0.0,50,,,44,20,,Puncture
2021,Qatar Grand Prix,bottas,mercedes,77,6,20,R,0.0,48,,,39,15,,Damage
2021,Saudi Arabian Grand Prix,hamilton,mercedes,44,1,1,1,26.0,50,2:06:15.118,7575118,47,1,,Finished
2021,Saudi Arabian Grand Prix,max_verstappen,red_bull,33,3,2,2,18.0,50,+11.825,7586943,35,3,,Finished
2021,Saudi Arabian Grand Prix,bottas,mercedes,77,2,3,3,15.0,50,+27.531,7602649,47,2,,Finished
2021,Saudi Arabian Grand Prix,ocon,alpine,31,9,4,4,12.0,50,+27.633,7602751,47,6,,Finished
2021,Saudi Arabian Grand Prix,ricciardo,mclaren,3,11,5,5,10.0,50,+40.121,7615239,43,11,,Finished
2021,Saudi Arabian Grand Prix,gasly,alphatauri,10,6,6,6,8.0,50,+41.613,7616731,46,9,,Finished
2021,Saudi Arabian Grand Prix,leclerc,ferrari,16,4,7,7,6.0,50,+44.475,7619593,46,4,,Finished
2021,Saudi Arabian Grand Prix,sainz,ferrari,55,15,8,8,4.0,50,+46.606,7621724,37,7,,Finished
2021,Saudi Arabian Grand Prix,giovinazzi,alfa,99,10,9,9,2.0,50,+58.505,7633623,37,15,,Finished
2021,Saudi Arabian Grand Prix,norris,mclaren,4,7,10,10,1.0,50,+1:01.358,7636476,49,8,,Finished
2021,Saudi Arabian Grand Prix,stroll,aston_martin,18,18,11,11,0.0,50,+1:17.212,7652330,45,14,,Finished
2021,Saudi Arabian Grand Prix,latifi,williams,6,16,12,12,0.0,50,+1:23.249,7658367,49,12,,Finished
2021,Saudi Arabian Grand Prix,alonso,alpine,14,13,13,13,0.0,49,,,46,5,,+1 Lap
2021,Saudi Arabian Grand Prix,tsunoda,alphatauri,22,8,14,14,0.0,49,,,44,10,,+1 Lap
2021,Saudi Arabian Grand Prix,raikkonen,alfa,7,12,15,15,0.0,49,,,45,13,,+1 Lap
2021,Saudi Arabian Grand Prix,vettel,aston_martin,5,17,16,R,0.0,44,,,41,16,,Collision damage
2021,Saudi Arabian Grand Prix,perez,red_bull,11,5,17,R,0.0,14,,,9,17,,Collision
2021,Saudi Arabian Grand Prix,mazepin,haas,9,20,18,R,0.0,14,,,7,20,,Collision
2021,Saudi Arabian Grand Prix,russell,williams,63,14,19,R,0.0,14,,,7,19,,Collision
2021,Saudi Arabian Grand Prix,mick_schumacher,haas,47,19,20,R,0.0,8,,,8,18,,Accident
2021,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,1,1,1,26.0,58,1:30:17.345,5417345,39,1,,Finished
2021,Abu Dhabi Grand Prix,hamilton,mercedes,44,2,2,2,18.0,58,+2.256,5419601,43,3,,Finished
2021,Abu Dhabi Grand Prix,sainz,ferrari,55,5,3,3,15.0,58,+5.173,5422518,51,9,,Finished
2021,Abu Dhabi Grand Prix,tsunoda,alphatauri,22,8,4,4,12.0,58,+5.692,5423037,50,7,,Finished
2021,Abu Dhabi Grand Prix,gasly,alphatauri,10,12,5,5,10.0,58,+6.531,5423876,49,6,,Finished
2021,Abu Dhabi Grand Prix,bottas,mercedes,77,6,6,6,8.0,58,+7.463,5424808,51,5,,Finished
2021,Abu Dhabi Grand Prix,norris,mclaren,4,3,7,7,6.0,58,+59.200,5476545,58,4,,Finished
2021,Abu Dhabi Grand Prix,alonso,alpine,14,11,8,8,4.0,58,+1:01.708,5479053,58,8,,Finished
2021,Abu Dhabi Grand Prix,ocon,alpine,31,9,9,9,2.0,58,+1:04.026,5481371,58,10,,Finished
2021,Abu Dhabi Grand Prix,leclerc,ferrari,16,7,10,10,1.0,58,+1:06.057,5483402,40,12,,Finished
2021,Abu Dhabi Grand Prix,vettel,aston_martin,5,15,11,11,0.0,58,+1:07.527,5484872,58,11,,Finished
2021,Abu Dhabi Grand Prix,ricciardo,mclaren,3,10,12,12,0.0,57,,,48,14,,+1 Lap
2021,Abu Dhabi Grand Prix,stroll,aston_martin,18,13,13,13,0.0,57,,,48,13,,+1 Lap
2021,Abu Dhabi Grand Prix,mick_schumacher,haas,47,19,14,14,0.0,57,,,42,17,,+1 Lap
2021,Abu Dhabi Grand Prix,perez,red_bull,11,4,15,15,0.0,55,,,51,2,,Engine
2021,Abu Dhabi Grand Prix,latifi,williams,6,16,16,R,0.0,50,,,30,15,,Accident
2021,Abu Dhabi Grand Prix,giovinazzi,alfa,99,14,17,R,0.0,33,,,33,16,,Gearbox
2021,Abu Dhabi Grand Prix,russell,williams,63,17,18,R,0.0,26,,,23,19,,Gearbox
